Age,Height,Weight,Sex
23.0,181.0,91.0,1
27.0,181.0,91.0,1
39.0,181.0,91.0,1
30.0,175.0,54.0,1
21.0,179.0,64.0,1
35.0,163.0,59.0,0
44.0,163.0,59.0,0
19.0,169.0,54.0,1
31.0,160.0,61.0,0
18.0,182.0,76.0,0
18.0,154.0,76.0,1
18.0,154.0,55.0,0
14.0,173.0,53.0,0
34.0,168.0,70.0,1
38.0,173.0,105.0,1
20.0,176.0,67.0,0
24.0,176.0,67.0,0
21.0,189.0,87.0,1
25.0,179.0,57.0,0
24.0,162.0,62.0,1
14.0,149.0,42.0,0
21.0,170.0,51.0,1
28.0,167.0,51.0,0
32.0,167.0,51.0,0
18.0,186.0,80.0,0
30.0,186.0,80.0,0
25.0,189.0,75.0,1
29.0,191.0,71.0,0
22.0,195.0,110.0,1
26.0,195.0,110.0,1
30.0,195.0,110.0,1
29.0,192.0,107.0,1
37.0,192.0,107.0,1
31.0,198.0,111.0,1
28.0,168.0,68.0,0
22.0,196.0,96.0,1
24.0,187.0,69.0,1
28.0,187.0,69.0,1
27.0,181.0,83.0,1
25.0,186.0,69.0,1
26.0,155.0,52.0,0
34.0,199.0,103.0,1
25.0,194.0,82.0,1
19.0,198.0,84.0,1
23.0,194.0,84.0,1
20.0,157.0,56.0,0
32.0,164.0,59.0,0
25.0,192.0,103.0,1
29.0,192.0,103.0,1
18.0,172.0,71.0,0
46.0,178.0,88.0,1
26.0,184.0,79.0,0
29.0,158.0,46.0,0
20.0,195.0,70.0,1
21.0,173.0,51.0,1
30.0,182.0,67.0,1
20.0,172.0,72.0,0
28.0,176.0,85.0,1
26.0,182.0,95.0,1
24.0,182.0,97.0,1
23.0,190.0,71.5,1
27.0,194.0,84.0,1
31.0,194.0,84.0,1
24.0,182.0,70.0,0
26.0,179.0,62.0,1
32.0,167.0,78.0,1
17.0,164.0,46.0,0
21.0,164.0,46.0,0
25.0,173.0,83.0,1
29.0,173.0,83.0,1
28.0,160.0,45.0,0
32.0,184.0,84.0,1
27.0,185.0,97.0,1
31.0,185.0,97.0,1
35.0,185.0,97.0,1
25.0,164.0,65.0,0
33.0,164.0,65.0,0
41.0,186.0,92.0,1
45.0,186.0,92.0,1
49.0,186.0,92.0,1
53.0,186.0,92.0,1
18.0,154.0,60.0,1
19.0,194.0,92.0,1
24.0,152.0,71.0,1
20.0,154.0,41.0,0
24.0,154.0,41.0,0
34.0,174.0,80.0,1
25.0,170.0,77.0,1
32.0,176.0,89.0,1
18.0,174.0,71.0,0
26.0,164.0,67.0,1
29.0,164.0,67.0,1
33.0,164.0,67.0,1
23.0,188.0,64.0,0
26.0,166.0,51.0,1
18.0,157.0,60.0,1
26.0,187.0,96.0,1
24.0,157.0,48.0,1
33.0,179.0,71.0,1
32.0,161.0,56.0,0
24.0,162.0,48.0,1
19.0,174.0,51.0,0
22.0,188.0,97.0,0
26.0,152.0,52.0,0
22.0,165.0,69.0,0
23.0,206.0,84.0,1
27.0,206.0,84.0,1
32.0,196.0,98.0,1
36.0,196.0,98.0,1
32.0,156.0,59.0,0
16.0,168.0,50.0,0
27.0,182.0,78.0,0
21.0,200.0,78.0,1
24.0,169.0,52.0,1
28.0,169.0,52.0,1
46.0,172.0,75.0,1
29.0,187.0,68.0,1
34.0,158.0,64.0,1
28.0,158.0,60.0,1
21.0,180.0,60.0,0
21.0,191.0,93.0,1
28.0,189.0,109.0,1
32.0,189.0,109.0,1
20.0,198.0,105.0,1
30.0,197.0,104.0,1
23.0,153.0,51.0,0
21.0,177.0,88.0,1
24.0,173.0,95.0,1
20.0,178.0,88.0,1
34.0,187.0,87.0,1
27.0,183.0,82.0,0
26.0,159.0,55.0,0
31.0,162.0,50.0,0
35.0,162.0,50.0,0
23.0,171.0,83.5,1
27.0,171.0,83.5,1
31.0,171.0,83.5,1
35.0,171.0,83.5,1
22.0,171.0,87.0,1
26.0,171.0,87.0,1
30.0,171.0,87.0,1
27.0,169.0,75.0,1
39.0,175.0,90.0,1
23.0,173.0,57.0,1
22.0,187.0,130.0,1
35.0,189.0,90.0,1
25.0,169.0,52.0,0
40.0,168.0,57.0,0
32.0,172.0,69.0,1
23.0,154.0,50.0,0
29.0,156.0,53.0,1
23.0,159.0,52.0,1
30.0,169.0,59.5,0
34.0,169.0,59.5,0
38.0,169.0,59.5,0
27.0,158.0,61.0,1
23.0,176.0,93.0,1
27.0,176.0,93.0,1
31.0,176.0,93.0,1
35.0,176.0,93.0,1
15.0,162.0,43.0,0
27.0,204.0,101.0,1
32.0,172.0,78.0,1
22.0,158.0,50.0,1
22.0,179.0,82.0,1
17.0,191.0,85.0,1
21.0,180.0,88.0,1
17.0,170.0,65.0,1
36.0,168.0,82.0,1
19.0,159.0,58.0,0
23.0,159.0,58.0,0
27.0,159.0,58.0,0
25.0,175.0,96.0,1
25.0,167.0,76.0,1
23.0,178.0,57.0,0
20.0,172.0,48.0,0
23.0,176.0,59.0,1
27.0,176.0,59.0,1
22.0,192.0,94.0,1
24.0,165.0,70.0,1
28.0,178.0,56.0,1
26.0,155.0,45.0,0
30.0,155.0,45.0,0
34.0,155.0,45.0,0
38.0,155.0,45.0,0
26.0,174.0,71.0,0
19.0,167.0,72.0,1
19.0,165.0,55.0,1
19.0,190.0,74.5,1
32.0,170.0,61.0,1
25.0,166.0,72.0,1
27.0,166.0,72.0,1
31.0,166.0,72.0,1
26.0,183.0,97.0,1
24.0,202.0,102.0,1
30.0,196.0,86.0,1
34.0,196.0,86.0,1
33.0,170.0,80.0,1
37.0,170.0,80.0,1
36.0,170.0,67.0,1
25.0,172.0,75.0,0
19.0,164.0,57.0,0
22.0,178.0,104.0,1
30.0,175.0,58.0,0
21.0,174.0,69.0,0
25.0,174.0,69.0,0
32.0,172.0,65.0,0
22.0,193.0,86.0,1
41.0,170.0,65.0,1
45.0,170.0,65.0,1
49.0,170.0,65.0,1
27.0,177.0,67.0,1
30.0,190.0,78.0,1
27.0,164.0,65.0,1
19.0,177.0,80.0,1
19.0,185.0,88.0,0
24.0,148.0,48.5,0
25.0,184.0,77.5,1
29.0,184.0,77.5,1
33.0,184.0,77.5,1
28.0,175.0,95.0,1
43.0,164.0,73.0,0
31.0,168.0,54.0,0
15.0,168.0,62.0,0
28.0,178.0,72.0,0
32.0,178.0,72.0,0
30.0,190.0,80.0,0
18.0,166.0,48.0,0
25.0,172.0,95.0,0
26.0,168.0,80.0,0
30.0,168.0,80.0,0
34.0,168.0,80.0,0
42.0,168.0,80.0,0
18.0,193.0,80.0,1
29.0,181.0,65.0,1
31.0,174.0,57.0,0
35.0,174.0,57.0,0
28.0,152.0,42.0,0
19.0,170.0,50.0,0
19.0,175.0,83.0,1
27.0,175.0,83.0,1
18.0,189.0,77.0,1
19.0,182.0,71.0,1
20.0,186.0,78.0,0
32.0,164.0,59.0,1
36.0,164.0,59.0,1
40.0,164.0,59.0,1
48.0,164.0,59.0,1
23.0,153.0,47.0,0
21.0,179.0,92.0,1
25.0,189.0,95.0,1
23.0,177.0,125.0,1
26.0,213.0,122.0,1
30.0,197.0,112.0,1
17.0,168.0,51.0,1
19.0,157.0,50.0,1
31.0,157.0,50.0,1
22.0,186.0,103.0,1
26.0,150.0,58.0,0
30.0,150.0,58.0,0
19.0,194.0,80.0,1
21.0,162.0,66.0,0
27.0,196.0,86.0,1
16.0,184.0,78.0,1
28.0,161.0,55.0,0
21.0,171.0,74.0,0
25.0,171.0,74.0,0
23.0,179.0,76.0,0
30.0,189.0,91.0,1
22.0,164.0,55.5,1
22.0,185.0,140.0,1
27.0,179.0,102.0,1
23.0,164.0,69.0,0
27.0,164.0,69.0,0
20.0,164.0,53.0,0
28.0,175.0,77.0,1
45.0,175.0,95.0,1
27.0,181.0,88.0,1
28.0,205.0,110.0,1
32.0,205.0,110.0,1
19.0,193.0,68.0,0
23.0,193.0,68.0,0
27.0,193.0,68.0,0
39.0,160.0,70.0,0
17.0,173.0,55.0,0
30.0,178.0,73.0,0
31.0,171.0,57.0,1
16.0,175.0,66.0,0
20.0,183.0,73.0,0
35.0,173.0,82.0,1
34.0,172.0,68.0,1
38.0,172.0,68.0,1
32.0,178.0,76.0,1
25.0,170.0,76.0,1
19.0,164.0,69.0,0
23.0,169.0,78.0,1
18.0,168.0,42.0,0
22.0,168.0,42.0,0
21.0,166.0,56.0,1
34.0,168.0,55.0,1
22.0,160.0,61.0,1
17.0,166.0,57.0,0
25.0,148.0,45.0,0
20.0,183.0,60.0,1
21.0,160.0,61.0,1
34.0,159.0,59.0,0
22.0,164.0,53.0,1
21.0,177.0,99.0,1
25.0,177.0,99.0,1
27.0,166.0,67.0,0
20.0,154.0,50.0,1
24.0,154.0,50.0,1
28.0,168.0,76.0,1
30.0,173.0,76.0,1
14.0,151.0,39.0,0
26.0,171.0,76.0,0
24.0,170.0,49.0,0
16.0,144.0,36.0,0
32.0,162.0,53.5,1
23.0,174.0,83.5,1
27.0,174.0,83.5,1
31.0,174.0,83.5,1
29.0,177.0,100.0,1
28.0,186.0,105.0,1
32.0,186.0,105.0,1
40.0,186.0,105.0,1
24.0,171.0,79.0,0
27.0,171.0,79.0,0
23.0,160.0,43.0,0
27.0,160.0,43.0,0
40.0,182.0,72.0,1
44.0,182.0,72.0,1
48.0,182.0,72.0,1
20.0,174.0,76.5,1
24.0,174.0,76.5,1
28.0,174.0,76.5,1
19.0,188.0,75.0,1
20.0,155.0,52.0,1
24.0,185.0,72.0,0
16.0,153.0,45.0,0
30.0,158.0,72.0,0
25.0,196.0,125.0,1
29.0,196.0,125.0,1
33.0,196.0,125.0,1
37.0,196.0,125.0,1
18.0,172.0,66.0,0
29.0,177.0,74.0,0
19.0,197.0,80.0,1
23.0,162.0,75.0,1
22.0,164.0,56.0,1
26.0,164.0,56.0,1
28.0,176.0,62.0,0
32.0,176.0,62.0,0
34.0,164.0,57.0,0
31.0,177.0,80.0,1
20.0,180.0,73.0,0
22.0,153.0,70.0,1
32.0,186.0,70.0,1
25.0,190.0,97.0,1
30.0,190.0,97.0,1
27.0,161.0,60.0,0
31.0,160.0,69.0,1
42.0,185.0,90.0,1
34.0,184.0,81.0,1
18.0,174.0,68.0,1
37.0,190.0,72.0,1
27.0,169.0,68.0,0
27.0,190.0,76.0,1
20.0,177.0,55.0,0
29.0,167.0,67.0,1
29.0,197.0,125.0,1
33.0,197.0,125.0,1
37.0,197.0,125.0,1
38.0,188.0,92.0,1
42.0,188.0,92.0,1
46.0,188.0,92.0,1
21.0,166.0,74.0,0
25.0,166.0,74.0,0
29.0,166.0,74.0,0
21.0,161.0,50.0,0
30.0,170.0,82.0,1
19.0,178.0,54.0,0
28.0,202.0,108.0,1
20.0,194.0,104.0,1
32.0,194.0,104.0,1
36.0,198.0,92.0,1
32.0,155.0,63.0,1
35.0,182.0,73.0,0
30.0,180.0,102.0,1
38.0,176.0,69.0,1
18.0,172.0,58.0,1
31.0,150.0,48.0,0
23.0,183.0,64.0,1
28.0,178.0,85.0,1
36.0,178.0,85.0,1
40.0,178.0,85.0,1
26.0,167.0,48.0,0
19.0,168.0,64.0,0
17.0,178.0,75.0,1
21.0,195.0,106.0,1
18.0,180.0,80.0,0
26.0,153.0,48.0,1
36.0,162.0,48.0,0
22.0,194.0,104.0,1
34.0,192.0,95.0,1
22.0,179.0,64.0,0
32.0,160.0,70.0,1
26.0,171.0,74.0,0
30.0,170.0,92.0,1
42.0,173.0,70.0,1
19.0,172.0,63.0,0
18.0,203.0,80.0,1
19.0,164.0,55.0,0
24.0,161.0,57.0,1
33.0,165.0,52.0,0
34.0,170.0,62.0,1
35.0,174.0,70.0,1
28.0,178.0,62.0,0
36.0,173.0,68.0,0
25.0,195.0,96.0,1
28.0,167.0,82.0,1
25.0,186.0,81.0,0
25.0,183.0,105.0,1
27.0,190.0,68.0,1
16.0,167.0,54.0,0
19.0,178.0,61.0,1
34.0,172.0,66.0,1
31.0,185.0,85.0,0
31.0,174.0,110.0,1
25.0,150.0,48.0,1
30.0,171.0,61.0,0
25.0,172.0,72.0,0
29.0,172.0,72.0,0
19.0,167.0,85.0,1
17.0,177.0,60.0,1
24.0,172.0,82.0,1
28.0,172.0,82.0,1
25.0,163.0,66.0,1
18.0,163.0,64.0,1
28.0,187.0,77.0,0
23.0,186.0,94.0,1
20.0,199.0,103.0,1
18.0,168.0,55.0,0
32.0,179.0,79.0,1
36.0,179.0,79.0,1
23.0,181.0,62.0,1
27.0,181.0,62.0,1
20.0,194.0,120.0,1
24.0,194.0,120.0,1
32.0,173.0,63.5,1
15.0,155.0,44.0,0
25.0,188.0,99.0,1
33.0,173.0,65.0,0
30.0,176.0,67.0,0
25.0,208.0,98.0,1
34.0,172.0,73.0,1
37.0,171.0,56.0,0
29.0,165.0,70.0,0
23.0,181.0,79.0,1
22.0,203.0,100.0,1
32.0,183.0,92.0,1
36.0,183.0,92.0,1
24.0,185.0,114.0,1
32.0,171.0,68.0,1
31.0,196.0,104.0,1
35.0,196.0,104.0,1
21.0,159.0,55.0,0
19.0,172.0,76.0,1
22.0,151.0,47.0,0
19.0,154.0,52.0,1
23.0,192.0,91.0,1
18.0,173.0,61.0,0
20.0,203.0,96.0,1
24.0,203.0,96.0,1
36.0,196.0,105.0,1
17.0,167.0,71.0,1
21.0,167.0,71.0,1
25.0,167.0,71.0,1
28.0,179.0,64.0,1
36.0,179.0,64.0,1
40.0,179.0,64.0,1
28.0,179.0,62.0,1
31.0,168.0,67.0,0
19.0,148.0,40.0,0
30.0,156.0,47.0,0
19.0,192.0,75.0,1
27.0,192.0,75.0,1
20.0,150.0,47.0,0
31.0,198.0,98.0,1
28.0,185.0,64.0,0
24.0,188.0,73.0,0
28.0,164.0,59.5,1
27.0,201.0,100.0,1
31.0,201.0,100.0,1
35.0,201.0,100.0,1
39.0,201.0,100.0,1
24.0,178.0,73.0,0
22.0,182.0,88.0,0
26.0,182.0,88.0,0
27.0,176.0,83.0,1
19.0,157.0,42.0,0
33.0,172.0,52.0,0
24.0,183.0,76.5,1
28.0,183.0,76.5,1
31.0,184.0,69.0,1
28.0,167.0,52.0,1
26.0,163.0,47.0,1
32.0,169.0,52.0,1
29.0,181.0,68.0,1
19.0,166.0,69.0,0
29.0,186.0,65.0,1
41.0,173.0,72.0,1
17.0,166.0,43.0,0
16.0,176.0,94.0,1
24.0,176.0,94.0,1
21.0,170.0,74.5,1
18.0,181.0,78.0,1
31.0,174.0,63.0,0
33.0,176.0,60.0,1
37.0,176.0,60.0,1
41.0,176.0,60.0,1
29.0,194.0,85.0,1
37.0,173.0,74.0,1
21.0,173.0,118.0,0
20.0,200.0,94.0,1
32.0,200.0,94.0,1
36.0,200.0,94.0,1
17.0,160.0,69.0,0
32.0,194.0,86.0,1
35.0,163.0,55.0,0
19.0,159.0,53.0,0
23.0,159.0,53.0,0
29.0,192.0,114.0,1
32.0,170.0,87.0,1
36.0,170.0,87.0,1
31.0,160.0,59.0,1
27.0,187.0,72.0,0
18.0,166.0,63.0,0
34.0,166.0,63.0,0
38.0,166.0,63.0,0
30.0,167.0,75.0,1
19.0,180.0,96.0,1
29.0,180.0,96.0,1
33.0,180.0,96.0,1
33.0,186.0,70.0,0
29.0,180.0,95.0,1
30.0,157.0,60.0,1
34.0,157.0,60.0,1
27.0,180.0,92.0,1
26.0,173.0,66.0,0
37.0,170.0,75.0,1
20.0,169.0,69.0,1
30.0,201.0,103.0,1
34.0,201.0,103.0,1
23.0,165.0,61.0,1
19.0,176.0,58.0,1
18.0,176.0,70.0,0
20.0,192.0,105.0,0
26.0,181.0,94.0,1
30.0,181.0,94.0,1
18.0,185.0,77.5,1
22.0,185.0,77.5,1
24.0,138.0,67.0,1
28.0,138.0,67.0,1
30.0,184.0,102.0,1
16.0,169.0,53.0,0
24.0,159.0,48.0,0
32.0,157.0,48.0,0
43.0,168.0,73.0,1
25.0,186.0,87.0,1
23.0,178.0,81.0,1
23.0,179.0,95.0,0
31.0,179.0,95.0,0
24.0,208.0,102.0,1
37.0,161.0,56.0,0
41.0,161.0,56.0,0
21.0,152.0,49.0,0
29.0,165.0,65.0,1
44.0,163.0,53.0,1
22.0,158.0,68.0,1
17.0,157.0,48.0,0
21.0,185.0,67.0,1
22.0,162.0,54.0,1
29.0,163.0,59.0,1
29.0,169.0,59.0,1
25.0,180.0,69.0,0
16.0,161.0,54.0,0
24.0,170.0,103.0,1
28.0,170.0,103.0,1
32.0,170.0,103.0,1
18.0,176.0,76.0,1
21.0,166.0,64.0,1
18.0,168.0,48.0,1
23.0,155.0,56.0,1
27.0,155.0,56.0,1
31.0,163.0,50.0,1
22.0,164.0,63.0,1
41.0,174.0,69.0,1
27.0,171.0,66.0,1
28.0,194.0,80.0,1
38.0,166.0,55.0,0
22.0,175.0,59.0,1
25.0,160.0,60.0,0
15.0,160.0,49.0,0
17.0,193.0,80.0,1
24.0,191.0,78.0,1
42.0,172.0,87.0,1
21.0,179.0,62.0,1
29.0,179.0,62.0,1
22.0,161.0,53.0,0
27.0,211.0,113.0,1
37.0,181.0,85.5,1
42.0,181.0,85.5,1
31.0,179.0,74.0,1
30.0,175.0,74.0,0
26.0,170.0,89.0,0
27.0,166.0,62.0,0
20.0,176.0,62.0,0
30.0,181.0,83.0,1
21.0,180.0,90.0,1
28.0,157.0,38.0,0
27.0,208.0,114.0,1
31.0,208.0,114.0,1
18.0,171.0,55.0,0
33.0,165.0,56.0,0
24.0,195.0,101.0,1
32.0,191.0,90.0,1
21.0,170.0,83.0,1
29.0,170.0,83.0,1
22.0,155.0,52.0,0
20.0,167.0,71.0,0
20.0,179.0,78.0,1
22.0,165.0,51.0,0
21.0,160.0,61.0,0
27.0,179.0,85.0,1
20.0,152.0,45.0,0
24.0,177.0,74.0,0
20.0,164.0,48.0,0
20.0,159.0,51.0,0
19.0,171.0,66.0,0
23.0,171.0,66.0,0
23.0,177.0,87.0,1
27.0,177.0,87.0,1
20.0,178.0,85.0,0
24.0,178.0,85.0,0
15.0,157.0,48.0,0
21.0,182.0,64.0,0
25.0,169.0,61.0,1
34.0,166.0,53.0,1
26.0,157.0,50.0,0
18.0,171.0,64.0,1
24.0,189.0,76.0,1
24.0,165.0,51.0,0
31.0,185.0,72.0,1
22.0,181.0,60.0,1
20.0,166.0,85.0,0
24.0,166.0,85.0,0
24.0,164.0,65.0,1
18.0,182.0,130.0,1
22.0,182.0,130.0,1
26.0,182.0,130.0,1
27.0,186.0,97.0,1
34.0,193.0,106.0,1
25.0,198.0,125.0,1
18.0,190.0,80.0,1
31.0,184.0,74.0,1
23.0,191.0,98.0,1
20.0,217.0,102.0,1
24.0,217.0,102.0,1
28.0,217.0,102.0,1
28.0,168.0,48.0,1
33.0,174.0,63.0,1
24.0,162.0,47.0,0
28.0,162.0,47.0,0
20.0,177.0,56.0,0
23.0,205.0,100.0,1
27.0,205.0,100.0,1
29.0,176.0,66.0,1
23.0,167.0,52.0,0
29.0,175.0,61.0,0
23.0,202.0,93.0,1
28.0,164.0,66.0,1
51.0,185.0,80.0,1
20.0,194.0,83.0,1
23.0,196.0,110.0,1
40.0,183.0,75.0,1
16.0,168.0,54.0,0
19.0,168.0,69.0,0
23.0,168.0,69.0,0
27.0,168.0,69.0,0
37.0,185.0,85.0,1
24.0,184.0,96.0,1
24.0,192.0,94.0,1
18.0,180.0,120.0,1
24.0,166.0,59.0,1
28.0,201.0,98.0,1
31.0,176.0,59.0,1
35.0,179.0,67.0,1
26.0,166.0,45.0,1
20.0,180.0,77.0,0
32.0,190.0,81.0,1
25.0,166.0,56.0,1
37.0,166.0,56.0,1
41.0,166.0,56.0,1
25.0,180.0,81.0,0
29.0,172.0,75.0,0
23.0,185.0,96.0,1
26.0,171.0,69.0,0
39.0,165.0,56.0,1
27.0,203.0,104.0,1
31.0,203.0,104.0,1
28.0,177.0,135.0,1
18.0,170.0,72.0,1
30.0,158.0,42.0,0
17.0,177.0,64.0,0
38.0,173.0,62.0,1
42.0,173.0,62.0,1
30.0,191.0,125.0,1
24.0,174.0,76.0,0
16.0,185.0,73.0,1
22.0,198.0,102.0,1
27.0,150.0,55.0,1
31.0,150.0,55.0,1
35.0,174.0,85.0,1
17.0,156.0,49.0,0
25.0,156.0,49.0,0
23.0,192.0,92.0,0
27.0,192.0,92.0,0
31.0,192.0,92.0,0
24.0,175.0,79.0,0
33.0,173.0,70.0,0
23.0,170.0,71.0,0
31.0,170.0,71.0,0
35.0,170.0,71.0,0
20.0,184.0,73.0,0
28.0,208.0,102.0,1
18.0,182.0,65.0,1
19.0,177.0,72.0,0
18.0,198.0,97.0,1
30.0,187.0,94.0,1
34.0,187.0,94.0,1
36.0,166.0,58.0,0
16.0,166.0,54.0,0
40.0,167.0,56.0,1
29.0,167.0,57.0,1
22.0,172.0,99.0,1
44.0,188.0,89.0,1
18.0,161.0,53.0,0
22.0,154.0,45.0,0
20.0,193.0,92.0,0
24.0,193.0,92.0,0
28.0,193.0,92.0,0
36.0,193.0,92.0,0
24.0,183.0,154.0,1
28.0,183.0,154.0,1
17.0,188.0,71.0,1
51.0,183.0,76.0,1
55.0,183.0,76.0,1
43.0,175.0,75.0,1
38.0,185.0,76.0,1
23.0,188.0,62.0,1
37.0,185.0,100.0,1
13.0,150.0,37.0,0
21.0,177.0,62.0,1
26.0,193.0,98.0,1
30.0,193.0,98.0,1
25.0,193.0,79.0,0
24.0,150.0,65.0,0
28.0,150.0,65.0,0
22.0,167.0,52.0,1
30.0,167.0,52.0,1
34.0,167.0,52.0,1
18.0,155.0,53.0,1
42.0,172.0,63.0,0
46.0,172.0,63.0,0
31.0,185.0,79.0,0
17.0,175.0,66.0,0
21.0,155.0,43.0,0
25.0,155.0,43.0,0
22.0,187.0,69.0,1
26.0,187.0,69.0,1
30.0,187.0,69.0,1
27.0,191.0,67.0,1
31.0,191.0,67.0,1
33.0,193.0,105.0,1
26.0,180.0,61.0,1
28.0,191.0,74.0,1
32.0,191.0,74.0,1
36.0,191.0,74.0,1
38.0,179.0,81.0,1
42.0,179.0,81.0,1
28.0,184.0,100.0,1
31.0,178.0,64.0,0
36.0,168.0,58.0,0
40.0,168.0,58.0,0
19.0,186.0,74.0,1
17.0,172.0,52.0,1
19.0,185.0,95.0,1
17.0,172.0,64.0,0
22.0,181.0,93.0,1
31.0,177.0,70.0,1
20.0,161.0,57.0,1
28.0,161.0,57.0,1
31.0,192.0,76.0,1
21.0,176.0,54.0,0
35.0,178.0,75.0,1
25.0,183.0,66.0,1
22.0,175.0,86.0,0
26.0,175.0,86.0,0
15.0,169.0,61.0,0
25.0,169.0,70.0,0
26.0,161.0,54.0,1
23.0,155.0,59.0,0
19.0,180.0,84.0,1
34.0,178.0,96.0,1
24.0,174.0,60.0,0
34.0,190.0,80.0,1
17.0,185.0,81.0,1
36.0,183.0,82.0,1
33.0,183.0,72.0,0
26.0,174.0,76.0,0
30.0,174.0,76.0,0
30.0,163.0,69.0,0
24.0,183.0,73.0,0
28.0,183.0,73.0,0
26.0,200.0,92.0,1
16.0,158.0,46.0,0
19.0,158.0,46.0,0
30.0,195.0,102.0,1
34.0,195.0,102.0,1
23.0,183.0,81.0,0
27.0,183.0,81.0,0
16.0,157.0,43.0,0
23.0,175.0,95.0,1
27.0,203.0,95.0,1
16.0,176.0,63.0,0
43.0,182.0,73.0,1
27.0,175.0,59.0,1
19.0,165.0,58.0,1
16.0,182.0,81.0,1
22.0,190.0,132.0,1
26.0,190.0,132.0,1
30.0,190.0,132.0,1
22.0,166.0,65.0,1
26.0,166.0,65.0,1
24.0,160.0,75.0,0
14.0,165.0,48.0,0
21.0,175.0,84.0,1
20.0,174.0,55.0,1
28.0,198.0,105.0,1
32.0,198.0,105.0,1
42.0,170.0,76.0,1
14.0,165.0,54.0,0
16.0,183.0,85.0,1
28.0,185.0,69.0,1
23.0,177.0,87.5,1
29.0,177.0,87.5,1
31.0,185.0,66.0,1
21.0,187.0,86.0,1
25.0,187.0,86.0,1
33.0,153.0,46.0,0
37.0,153.0,46.0,0
29.0,188.0,92.0,1
16.0,168.0,47.0,0
22.0,170.0,71.0,1
28.0,185.0,65.0,1
25.0,183.0,89.0,1
34.0,183.0,71.0,0
20.0,173.0,63.0,0
25.0,153.0,49.0,0
18.0,180.0,62.0,1
19.0,187.0,108.0,1
23.0,187.0,108.0,1
23.0,196.0,97.0,1
27.0,162.0,68.0,0
23.0,185.0,135.0,1
27.0,185.0,135.0,1
28.0,166.0,64.0,1
18.0,189.0,115.0,0
22.0,189.0,115.0,0
18.0,172.0,48.0,0
16.0,174.0,72.0,1
38.0,179.0,74.0,1
42.0,179.0,74.0,1
14.0,173.0,50.0,0
18.0,173.0,50.0,0
34.0,170.0,63.0,0
38.0,170.0,63.0,0
32.0,188.0,100.0,1
22.0,164.0,75.0,0
29.0,172.0,77.0,1
22.0,165.0,83.0,1
28.0,166.0,85.0,1
16.0,191.0,83.0,1
28.0,163.0,51.0,1
38.0,173.0,67.0,1
42.0,173.0,67.0,1
18.0,168.0,68.0,1
24.0,174.0,96.0,0
20.0,158.0,55.0,1
23.0,182.0,67.0,1
18.0,162.0,52.0,1
27.0,158.0,64.0,1
14.0,164.0,56.0,0
25.0,172.0,60.0,1
50.0,167.0,59.0,1
24.0,203.0,80.0,1
26.0,184.0,58.0,1
30.0,184.0,58.0,1
24.0,193.0,138.5,1
28.0,193.0,138.5,1
32.0,193.0,138.5,1
21.0,165.0,100.0,1
16.0,165.0,51.0,0
20.0,165.0,51.0,0
21.0,168.0,74.0,1
30.0,185.0,68.0,1
23.0,162.0,48.0,0
35.0,166.0,66.0,1
17.0,164.0,45.0,0
19.0,167.0,67.0,1
19.0,155.0,56.0,1
23.0,148.0,48.0,0
31.0,181.0,55.0,0
30.0,196.0,85.0,1
34.0,196.0,85.0,1
38.0,196.0,85.0,1
17.0,178.0,60.0,1
22.0,163.0,76.0,1
25.0,168.0,54.0,1
40.0,181.0,82.0,1
22.0,186.0,56.0,1
36.0,169.0,63.0,1
26.0,182.0,61.0,1
30.0,173.0,70.0,0
17.0,180.0,80.0,1
25.0,176.0,59.0,0
29.0,172.0,79.0,1
31.0,167.0,62.0,0
20.0,171.0,63.0,1
24.0,171.0,63.0,1
22.0,203.0,105.0,1
36.0,169.0,69.0,1
19.0,163.0,63.0,0
28.0,157.0,45.0,0
33.0,174.0,61.0,1
30.0,204.0,95.0,1
26.0,183.0,63.0,0
35.0,183.0,92.0,1
39.0,183.0,92.0,1
19.0,190.0,100.0,1
35.0,190.0,100.0,1
27.0,195.0,92.0,1
19.0,168.0,71.0,1
35.0,175.0,81.0,1
28.0,182.0,100.0,1
32.0,182.0,100.0,1
28.0,160.0,57.0,1
32.0,160.0,57.0,1
20.0,159.0,64.0,0
22.0,190.0,109.0,1
22.0,192.0,106.0,1
18.0,163.0,51.0,0
34.0,163.0,51.0,0
29.0,164.0,44.0,0
33.0,164.0,44.0,0
27.0,157.0,58.0,0
30.0,175.0,76.0,1
20.0,182.0,61.0,0
32.0,165.0,60.0,0
26.0,188.0,67.0,0
30.0,188.0,67.0,0
31.0,166.0,57.0,1
25.0,155.0,60.0,0
35.0,185.0,72.0,1
28.0,164.0,57.0,1
32.0,185.0,80.0,0
36.0,185.0,80.0,0
40.0,185.0,80.0,0
44.0,185.0,80.0,0
19.0,185.0,120.0,1
23.0,185.0,120.0,1
24.0,171.0,78.0,1
20.0,194.0,79.0,1
19.0,176.0,56.0,0
23.0,176.0,56.0,0
27.0,176.0,56.0,0
51.0,159.0,50.0,0
20.0,155.0,41.0,0
24.0,155.0,41.0,0
25.0,200.0,94.0,1
31.0,162.0,57.0,1
25.0,181.0,83.0,0
30.0,186.0,60.0,0
21.0,166.0,54.0,0
31.0,164.0,52.0,0
29.0,185.0,115.0,1
33.0,185.0,115.0,1
37.0,185.0,115.0,1
