age,balance,duration
22,760,6
39,616,170
32,2223,10
34,1442,234
55,366,173
38,0,136
32,232,232
53,1004,119
28,6100,333
59,2143,59
40,378,260
28,654,198
46,0,58
54,1076,338
53,13,69
29,805,70
26,609,112
48,641,113
38,574,62
42,759,97
43,87,130
42,266,228
59,1,602
27,-232,285
37,1358,119
36,167,57
58,-607,145
28,5,30
42,-593,69
26,2725,267
36,70,164
42,774,997
38,316,223
43,323,159
55,1431,107
43,626,72
30,13,204
40,2017,105
38,67,74
57,589,198
60,8025,194
32,0,558
47,459,226
55,4,1048
27,3064,389
26,814,1387
30,188,66
34,260,50
30,699,396
59,8,56
38,127,70
28,511,485
51,965,67
48,651,228
30,464,80
29,451,451
53,6248,885
49,808,1232
53,392,70
53,1068,200
33,-354,104
29,8,468
37,57,99
26,285,100
49,865,280
28,356,296
37,-76,230
48,1678,263
26,25,158
46,557,148
32,3662,309
57,362,91
52,393,446
30,1572,200
43,344,282
43,3049,383
46,741,83
41,226,227
28,1096,81
27,589,24
32,254,319
48,0,123
46,460,56
30,1309,622
42,823,137
27,28,174
43,-57,41
29,187,299
28,101,90
26,461,214
29,415,161
44,983,123
28,23,154
43,2478,347
52,425,219
58,584,339
52,-35,165
33,373,384
33,4012,90
32,71,233
33,332,706
31,581,572
58,178,109
34,859,829
47,1452,181
36,105,76
26,78,43
50,378,155
55,322,342
30,119,430
53,1672,176
52,20,172
41,102,244
58,446,402
49,613,301
58,903,56
31,804,146
52,98,103
45,1686,355
58,374,223
51,409,203
45,1938,574
55,93,111
57,34,139
39,0,28
41,1088,138
37,3720,561
46,638,68
54,550,131
26,3244,390
31,53,97
59,309,300
48,0,142
44,8,531
53,529,558
54,1129,242
57,0,132
44,3945,255
60,1216,156
45,1526,109
41,620,314
41,1400,191
29,19,80
54,726,246
56,-246,461
31,20,304
43,284,256
32,951,77
35,-17,100
44,306,374
31,0,71
38,275,52
31,596,30
43,2317,412
38,105,158
46,194,97
50,218,268
45,0,625
35,21,121
44,127,273
55,512,70
36,301,333
37,723,39
26,52,287
49,213,60
31,1657,872
38,1066,86
51,176,214
44,429,99
42,578,44
58,149,289
53,554,48
48,5978,58
45,347,53
60,362,326
60,372,449
48,340,255
35,436,507
41,2429,51
56,3869,79
59,914,192
50,495,93
52,370,144
48,-295,121
57,1316,221
36,586,126
52,337,130
59,13,384
57,297,120
37,62,252
50,799,63
48,220,73
58,0,250
45,299,368
59,1066,273
54,876,66
47,4274,852
28,264,183
55,98,214
59,524,166
45,1874,207
39,536,29
45,31,280
58,1271,146
27,3,131
29,4557,103
50,1349,326
43,181,41
46,625,107
50,253,37
26,340,128
40,529,596
45,-32,56
29,1502,59
37,0,399
59,1455,222
33,215,144
41,201,114
54,-1089,105
27,1187,120
36,480,90
37,857,132
52,199,978
53,476,160
57,316,935
48,1449,188
35,4213,203
32,2746,432
34,371,52
28,4465,769
28,1055,196
34,36,55
36,0,142
28,387,455
34,5901,211
54,1279,102
31,338,155
38,223,63
44,3463,290
27,42,251
30,732,445
39,264,32
47,0,216
32,89,435
31,288,364
58,744,38
60,1369,100
37,417,389
32,1694,929
43,379,74
48,547,74
33,726,219
39,434,169
41,1616,229
45,47,1972
36,0,60
47,487,218
29,0,296
32,393,458
28,0,452
53,1357,146
59,699,98
32,0,117
33,0,176
55,3207,158
32,100,741
60,130,374
32,787,92
58,37,236
29,0,132
41,1508,301
32,3473,112
31,3222,175
43,1035,122
58,1,536
53,0,1745
33,0,233
32,527,38
30,140,186
46,0,1199
43,117,170
42,-321,230
46,755,246
52,1033,198
47,1236,163
49,177,90
48,840,196
41,219,119
42,157,136
50,1458,92
53,5715,287
44,122,68
57,818,208
42,799,234
30,117,135
42,466,48
55,962,88
26,1095,410
45,297,210
52,414,207
39,6,139
44,237,212
56,-528,290
42,399,296
26,0,148
28,102,321
30,6,241
48,769,58
55,8585,201
41,0,411
55,559,271
42,429,96
52,1392,1121
45,103,64
42,802,119
42,0,942
29,54,873
27,140,183
43,1796,352
45,672,227
27,1013,965
27,760,177
44,-199,692
32,1918,128
26,2020,42
49,-507,148
50,-70,391
54,1288,515
45,-33,198
28,78,554
46,1227,157
51,2244,360
59,208,503
33,664,294
39,0,224
30,358,156
53,811,405
34,239,699
42,583,567
40,366,168
47,644,54
37,51,2150
55,1470,85
26,622,1451
27,585,180
54,922,123
59,4457,127
37,37,253
47,1128,65
31,308,262
44,0,320
32,1218,70
53,549,74
39,24,79
53,637,150
39,14,114
33,1,119
49,350,91
28,95,283
53,311,82
35,1803,61
30,1235,119
46,1264,100
54,-24,98
54,310,526
29,317,229
51,2662,148
28,20,144
28,78,258
48,375,290
26,4130,104
35,2,653
31,1709,944
32,197,205
31,-10,134
51,394,968
29,376,49
53,8,201
35,-257,117
46,578,404
30,800,60
40,399,246
45,-96,517
51,413,82
55,1161,134
33,3770,757
47,95,270
29,67,330
37,4721,46
48,0,221
29,1027,451
42,177,258
31,374,49
37,695,233
48,438,412
43,182,152
30,486,335
38,2346,315
43,595,518
49,557,145
31,86,100
32,4638,180
30,370,250
26,289,220
26,782,297
34,1988,53
26,206,89
57,1504,52
40,232,366
33,118,159
30,0,89
33,360,103
33,459,241
34,407,407
35,-259,381
60,2041,123
29,1296,275
32,257,74
43,373,221
55,955,104
33,13,111
59,-411,225
31,92,23
53,164,139
46,120,121
29,2,220
36,532,391
36,-290,150
26,152,90
28,1638,238
35,2880,42
37,4769,124
34,673,89
37,86,1424
39,272,199
35,221,374
48,133,451
31,50,395
30,336,67
34,557,354
36,36,227
36,313,167
47,1425,113
60,-79,192
36,498,151
27,50,168
36,319,29
46,521,246
57,427,246
32,223,365
42,-259,149
45,-90,128
47,676,110
35,149,99
49,-199,385
32,268,140
60,478,139
37,345,344
26,455,240
33,893,259
50,567,50
46,294,444
59,1857,386
27,980,503
32,486,1181
30,1422,305
35,343,45
27,254,194
47,47,489
39,547,317
41,-412,85
47,1125,1101
53,-76,173
29,323,151
59,-296,34
26,252,187
37,594,359
32,262,203
54,0,46
29,415,122
28,629,107
59,176,117
29,97,200
41,350,103
53,1770,147
49,399,679
59,1245,285
31,1120,217
33,22,127
48,717,450
41,1322,58
27,73,242
35,111,55
53,-462,470
53,388,67
34,498,84
55,273,84
37,1330,41
40,956,83
28,-97,79
31,547,272
42,299,305
31,1073,82
32,283,71
41,2665,112
31,424,106
54,294,89
45,707,78
27,791,620
31,732,542
29,550,801
38,-274,103
32,540,750
48,1496,284
55,0,636
29,251,212
26,941,1165
37,443,1600
52,1724,73
58,44,147
26,205,239
57,2743,89
39,263,160
34,303,50
32,4,181
35,474,372
36,-155,94
35,81,79
30,-386,196
30,19,372
30,783,197
53,232,32
35,1385,331
36,0,86
53,1405,140
34,16992,71
36,-557,484
40,388,95
33,1345,257
35,4959,91
35,1239,112
33,-81,339
42,-1,259
48,1513,166
29,246,61
27,145,103
45,4022,244
40,1361,1473
52,-110,141
32,566,61
53,2687,373
33,603,265
36,135,263
60,3875,55
37,1694,404
44,5418,188
47,440,147
32,634,696
34,276,216
28,172,282
44,-264,227
46,660,1026
40,94,121
38,-241,570
35,285,136
58,499,181
38,-33,162
30,193,326
26,3360,774
44,287,301
53,71,86
34,647,392
28,60,248
34,718,169
29,163,80
38,478,73
28,28,220
46,466,169
45,487,117
29,2768,69
49,50,149
41,1141,75
48,0,1249
35,128,456
34,-185,114
35,1820,120
30,146,96
31,1025,93
45,789,79
31,360,89
42,1152,168
38,1927,527
31,83,300
40,351,338
32,-32,320
35,645,114
34,391,77
37,183,51
56,545,86
47,1144,324
38,1418,52
50,380,492
43,2940,108
38,1077,87
48,929,223
31,242,24
35,175,219
28,0,379
49,235,626
33,854,93
36,268,719
26,523,216
27,1209,283
53,-46,87
39,648,85
33,108,158
28,682,356
28,1391,462
27,1167,394
59,2365,36
44,149,507
56,420,129
32,0,96
35,-272,309
56,84,184
33,973,762
30,554,100
49,178,197
36,188,55
39,1281,177
59,499,966
50,2061,197
28,255,602
55,119,118
30,726,103
34,341,136
41,386,125
41,16,553
34,381,83
33,0,578
34,451,157
31,678,249
26,1213,685
36,658,99
37,195,39
35,1242,141
28,1034,113
37,-22,128
26,-402,66
31,3914,266
37,328,79
52,596,113
41,537,278
50,1227,380
32,869,177
30,60,55
32,138,432
39,1099,211
40,45,261
27,10536,136
46,589,200
27,-209,128
54,433,89
35,147,41
29,1258,287
32,1139,57
43,620,155
53,354,133
33,1590,57
38,2329,261
37,1152,222
46,270,133
40,172,421
51,873,273
47,475,99
30,1018,58
33,-144,348
57,596,90
28,959,330
38,406,138
45,300,203
30,229,24
28,278,194
34,349,133
55,2923,94
59,671,219
53,367,155
52,1,189
39,1889,108
35,1100,127
39,208,81
52,1618,184
33,1279,128
60,-49,188
27,954,186
29,914,344
45,1269,549
32,569,348
38,2978,44
32,604,270
53,246,158
58,414,267
38,16957,208
28,232,72
39,1837,199
34,3080,27
40,4168,91
26,155,291
53,393,69
43,474,571
53,945,82
38,1354,50
26,94,171
32,342,179
55,-284,170
59,541,645
44,1,229
49,87,165
47,0,137
27,671,243
27,2735,205
33,484,537
34,892,31
31,211,226
31,326,124
27,667,866
27,1000,71
46,-3,79
31,81,189
36,4634,162
31,6,821
30,1009,253
28,1823,237
31,1015,100
38,560,316
57,381,126
29,314,159
26,-101,172
26,397,268
28,250,133
51,723,51
28,1955,25
36,659,224
26,826,177
60,615,130
33,145,369
31,229,184
45,398,227
27,1459,153
56,6507,134
32,98,364
28,882,94
40,56,194
26,1346,383
29,430,624
30,1192,83
26,2613,435
33,-452,692
42,227,124
27,834,265
58,1298,522
28,527,161
30,-61,111
51,1270,208
31,137,445
26,252,706
41,-29,41
52,408,338
30,1923,114
32,2213,125
49,145,57
47,-337,243
27,261,236
46,2202,83
28,-214,228
26,1274,475
57,-676,100
43,3578,376
40,732,148
32,317,452
38,531,214
30,9,194
45,125,304
27,-152,236
44,-600,367
27,18,107
42,5717,70
26,1996,111
27,170,76
29,370,119
31,403,356
29,266,103
55,574,243
56,29,52
30,334,389
43,99,24
27,6424,129
28,203,145
44,488,138
30,24,207
34,-211,135
33,902,207
30,141,166
28,1861,43
36,1508,187
30,743,142
26,43,169
28,24,284
30,350,328
30,840,163
27,1,528
35,1836,623
30,0,624
48,657,251
34,297,375
35,362,329
33,772,323
26,145,309
30,112,464
44,900,322
36,425,202
57,1016,462
49,518,1917
38,220,207
26,352,202
29,1366,90
32,356,56
54,0,309
26,335,393
37,414,293
37,6,163
29,536,418
50,2142,309
34,2045,146
40,822,155
36,948,92
32,337,213
48,101,414
36,0,344
31,15,190
53,127,78
30,133,113
41,140,636
31,-250,207
45,-55,78
52,967,153
31,304,293
27,81,123
47,613,49
37,1284,246
48,-6,362
33,56,290
51,-898,78
27,102,123
31,702,157
30,3405,276
38,99,191
45,999,182
37,410,337
45,-407,503
28,203,188
32,2291,489
37,1120,88
31,312,468
45,185,249
48,998,121
47,263,127
29,12,298
46,5,305
31,0,224
30,-261,1139
57,939,267
33,554,162
33,303,483
31,519,623
45,25,62
32,-460,131
46,593,190
37,796,143
27,1049,389
38,358,151
57,77,168
33,-53,617
57,2550,73
47,1225,191
44,133,202
41,869,524
39,4023,126
38,211,236
28,8,389
39,1333,585
31,10,161
49,61,185
33,880,263
28,298,914
32,316,215
31,0,528
39,360,325
28,775,603
54,263,283
26,211,168
39,472,612
33,-96,213
35,297,251
31,99,653
32,0,750
26,249,235
39,33,593
31,1724,152
31,442,355
37,-70,147
46,-154,150
56,2666,94
26,1200,232
27,223,253
39,656,309
34,1137,383
27,139,144
31,498,264
29,475,346
31,3466,267
32,678,243
29,115,61
39,313,118
29,-346,290
30,1712,213
29,1218,258
39,163,107
28,1166,177
28,185,651
27,13,475
32,-509,134
34,1310,521
34,-422,458
30,6683,180
36,1053,99
31,297,229
44,1308,334
28,-26,81
35,6411,144
32,605,164
44,1139,64
27,1304,403
35,951,163
30,2212,41
26,1348,103
47,697,139
36,583,859
46,802,445
57,641,124
34,34,379
47,168,66
41,2007,419
36,-35,339
34,508,795
29,-205,194
28,-247,121
29,1751,150
60,-71,1451
51,16,158
46,2052,428
26,49,397
26,543,169
35,49,346
28,242,205
41,3234,2770
38,1495,339
42,199,217
49,342,433
27,261,195
59,879,126
27,625,554
29,737,499
29,192,327
29,404,413
35,364,162
35,2144,146
34,1301,196
47,405,236
36,98,771
33,1173,844
26,3154,350
34,975,263
35,505,109
26,157,78
27,116,46
31,236,200
32,1630,122
29,202,128
33,525,499
28,69,532
32,578,206
40,80,182
42,60,183
27,92,274
60,663,385
29,196,726
29,957,258
34,2257,568
27,1566,164
42,308,114
56,1745,374
32,717,462
43,540,74
54,1555,258
27,3060,533
36,5,169
38,76,220
36,4148,193
38,-51,102
38,441,67
45,440,91
56,4,299
39,976,80
31,288,164
42,473,54
26,828,141
42,936,931
47,2500,240
31,887,427
51,58,93
55,23,143
42,640,545
49,827,61
55,851,138
39,1492,227
46,417,219
45,2363,125
54,285,63
58,364,168
55,3982,89
55,905,861
56,670,86
51,5699,436
27,1081,158
57,4908,868
32,604,410
31,1384,203
60,2552,255
46,198,153
34,351,193
39,953,23
26,187,226
27,1277,267
46,332,11
51,527,197
52,109,177
31,315,130
26,265,650
33,457,159
33,572,1296
34,443,10
45,-28,87
40,628,90
34,102,89
51,0,643
56,642,16
33,1194,166
58,911,49
37,5742,588
36,160,344
47,1692,592
27,149,283
38,0,437
27,49,208
40,1554,99
36,511,706
30,167,320
50,717,113
41,0,81
53,3,114
28,341,241
29,197,103
31,198,366
41,3204,210
53,329,189
36,317,198
52,1355,131
35,330,645
33,22,76
36,238,424
33,300,922
31,1400,175
32,130,194
38,-70,140
26,802,77
28,2992,337
57,2549,456
38,451,143
39,-735,144
45,-61,90
26,370,230
51,0,150
37,483,188
40,693,427
60,143,345
54,0,491
56,314,108
26,152,151
36,-477,473
57,1276,44
29,596,510
33,480,272
54,1114,81
36,133,632
51,636,321
53,-375,103
45,909,166
56,1454,479
57,0,209
54,0,520
54,-191,86
32,198,320
28,1285,199
36,605,410
45,44,250
48,370,134
32,-1161,445
27,21,197
47,1803,188
32,943,402
39,1585,82
33,961,308
32,365,210
37,-175,638
28,442,157
34,19833,84
53,901,1431
47,1194,113
35,210,626
49,163,281
30,1454,276
26,800,405
53,2336,173
56,2190,90
56,972,52
26,512,206
59,0,3025
41,-333,118
31,227,154
36,281,60
51,17418,237
44,1309,262
47,0,127
34,243,417
31,217,1776
27,0,323
44,780,511
27,501,370
46,665,89
31,358,68
53,2180,89
32,1465,118
41,692,249
30,373,353
40,541,431
59,2605,85
46,43,162
49,-969,61
35,1721,103
28,12,73
33,1859,1169
37,1534,267
30,316,130
49,15,166
30,49,808
28,2080,399
31,163,707
26,110,1136
31,295,78
66,1929,169
33,1071,84
57,523,49
46,699,241
29,536,30
43,764,118
36,115,225
27,90,82
36,937,29
32,71,75
29,124,94
21,1333,120
48,2091,94
44,335,105
43,228,84
57,8141,37
38,168,151
62,973,326
36,265,88
53,660,210
34,258,103
39,879,99
44,294,246
52,72,222
40,1646,215
34,181,110
57,3767,19
37,88,608
45,2040,803
31,1130,181
45,441,535
46,700,299
46,363,346
42,1288,18
55,-308,781
60,4519,152
47,349,112
35,495,282
33,79,674
43,877,135
61,0,75
37,89,393
59,979,281
40,432,101
45,196,91
33,361,81
22,2162,168
37,941,280
34,0,327
32,1,75
38,20,147
22,148,928
55,446,159
48,1555,121
50,-185,97
48,-269,167
46,-179,151
53,-264,150
62,1495,265
40,572,133
47,129,110
36,812,138
29,2325,125
37,21,96
39,7,550
26,212,62
38,1198,63
56,218,113
37,520,54
47,86,1086
31,118,50
36,-206,122
50,1088,749
45,1097,174
39,0,731
40,5,174
55,347,115
42,814,326
52,279,72
36,367,217
34,0,270
28,53,67
39,1222,251
59,866,88
41,0,20
44,0,699
44,-1317,371
40,0,226
56,0,492
53,451,125
32,1852,175
26,3244,141
51,1490,177
43,576,229
50,545,72
49,289,243
47,207,244
32,714,221
37,490,73
58,662,389
53,1563,124
35,1,215
55,-207,211
49,-367,98
37,194,144
57,5126,113
60,216,214
37,506,446
51,3962,267
36,-207,83
39,186,171
42,199,272
36,854,130
38,106,124
31,25,381
39,2103,588
56,363,49
35,278,60
47,2152,138
38,-301,182
43,629,70
39,1044,158
40,123,247
45,430,221
48,578,70
42,46,1013
54,306,107
59,2,935
58,1103,226
47,332,276
60,358,95
30,503,96
35,2823,229
40,97,73
48,439,212
36,-94,185
31,256,264
54,514,109
49,0,210
46,0,149
40,507,134
30,604,475
39,614,166
31,44,200
34,186,342
31,469,111
28,330,197
58,195,41
32,289,63
41,108,210
47,583,495
58,0,244
31,197,105
37,349,165
43,51,430
34,-271,90
38,304,238
38,447,224
37,708,51
40,407,200
28,33,271
56,778,315
36,533,619
60,553,343
36,763,50
56,659,148
37,174,134
36,210,65
38,-500,67
48,74,201
53,478,66
38,10,86
27,921,141
27,10451,45
46,0,64
45,-75,134
46,1941,90
48,244,212
30,585,7
40,746,241
60,92,447
32,6857,216
48,51,90
58,580,161
45,1818,197
47,15,71
53,798,45
43,790,126
53,7984,151
54,534,165
36,96,302
31,284,855
36,50,38
38,-196,60
31,304,133
35,994,75
34,28,504
46,587,186
27,1411,92
38,4317,216
47,585,100
43,575,237
28,-481,100
54,719,242
31,442,69
42,336,142
34,-508,282
37,767,204
29,875,137
26,376,237
34,1873,192
29,120,110
26,761,362
33,1327,20
30,267,124
42,924,127
29,196,268
41,243,199
34,1301,56
35,723,324
29,-45,180
34,926,655
38,8876,280
31,5,75
26,0,145
39,794,182
27,1414,95
35,643,346
41,-24,437
44,7822,20
59,0,173
37,10,164
34,182,170
40,418,84
36,145,109
41,-224,108
36,853,408
54,6745,39
38,290,123
38,661,366
55,621,114
33,474,62
36,131,83
40,504,96
46,216,173
83,425,912
46,469,75
38,201,43
36,1366,131
59,410,136
30,45,211
31,775,361
34,490,491
35,-50,71
29,1027,177
55,1530,166
34,50,173
31,125,360
32,207,56
32,56,275
37,-67,157
36,0,236
41,1332,122
42,1455,279
40,683,299
39,-145,268
52,3175,165
45,474,190
60,174,157
40,543,349
36,82,124
57,11,261
34,-624,20
37,1404,97
49,359,231
37,59,319
38,136,113
41,437,138
46,973,297
32,55,124
38,489,218
40,687,531
44,991,194
48,303,142
35,688,504
28,224,97
31,1625,158
33,1021,734
43,16,154
60,2557,415
29,29,144
27,1625,180
36,-42,521
33,5437,78
33,3519,161
45,40,68
43,0,319
34,7,171
43,257,64
53,372,126
59,3401,111
46,5261,215
35,6,111
26,2469,406
49,147,559
40,0,279
53,-167,289
61,893,324
36,608,114
32,141,64
42,0,854
31,630,70
28,689,36
35,630,134
28,0,39
38,1308,626
57,567,87
33,606,194
58,1227,277
26,5569,236
41,0,154
45,3857,195
43,1109,115
60,272,421
33,73,214
58,158,156
45,0,570
38,485,252
29,642,156
32,2142,406
41,840,938
27,0,45
29,1074,153
48,-535,115
39,1253,337
58,5701,521
27,43,95
48,22,429
40,809,114
31,1,19
52,416,198
43,597,87
38,103,159
31,139,178
31,783,221
53,4930,228
32,453,544
75,46,294
37,494,247
75,3324,149
60,292,260
61,6016,670
30,57,465
48,8990,1790
32,2004,141
26,494,237
38,1187,157
29,321,102
36,630,285
42,1523,736
57,123,154
37,230,120
45,1214,150
26,37,219
35,1526,236
41,-376,421
33,482,249
31,4015,95
31,1017,83
38,2876,245
39,442,204
56,5838,116
35,1145,82
33,123,175
31,3283,258
46,665,158
31,671,119
30,432,402
57,589,223
26,15161,280
32,613,88
54,2037,96
55,-185,463
67,2841,62
53,1759,220
30,3156,170
29,-498,99
46,304,202
26,458,117
37,-1,223
38,569,164
28,233,51
41,601,457
49,157,131
36,601,237
40,1247,445
43,-247,751
34,4,105
42,477,413
39,52,1420
33,617,620
53,598,340
27,0,168
39,4,871
55,1339,299
49,4,161
47,1167,139
57,485,79
83,6236,283
39,541,361
70,13297,579
35,526,914
29,-420,77
48,623,1425
32,739,266
31,0,269
21,948,77
46,977,436
28,172,194
41,320,844
26,0,1223
52,2851,35
28,-328,318
43,73,182
45,479,83
36,304,249
51,615,1110
45,1,1028
39,588,2256
51,100,467
40,231,69
28,629,160
38,581,223
30,3485,142
34,847,684
32,1534,199
47,186,112
37,1082,127
46,-221,219
55,145,59
53,-1,138
29,-95,42
35,342,427
51,2095,438
27,24,344
49,466,21
33,317,141
29,1679,485
50,8,171
31,40,118
44,245,347
46,317,24
37,0,440
48,7289,316
65,1948,102
37,247,192
27,1444,248
36,606,102
35,287,115
58,8266,98
46,1028,96
55,986,12
28,7459,981
40,93,123
35,194,56
37,2254,233
59,0,69
50,0,91
65,1343,468
55,754,218
49,1811,168
65,162,141
52,820,135
35,0,698
35,220,153
39,5803,83
29,2439,263
37,751,186
42,11093,156
37,318,167
31,112,159
31,3295,845
37,4089,289
37,643,81
42,718,556
45,0,111
54,67,161
35,633,76
31,620,189
39,-480,147
42,124,164
29,286,70
33,69,300
33,153,405
36,806,106
34,66,11
54,0,62
49,4961,298
36,528,225
47,1160,117
33,312,7
35,539,198
41,0,182
26,2803,11
36,774,231
33,644,124
36,5315,43
60,0,149
59,182,133
60,594,35
33,0,624
36,414,136
54,5372,221
25,2305,207
26,1720,383
53,6112,211
31,433,114
32,428,142
43,21,203
31,8626,155
53,5797,267
51,867,177
25,582,438
36,-679,110
40,5061,63
43,308,137
31,863,146
48,197,47
34,285,625
32,414,236
50,1158,116
37,12939,77
54,117,165
29,1669,297
57,169,369
46,1232,300
55,8037,114
43,553,362
34,-142,107
25,483,189
28,387,158
35,1659,149
50,199,116
34,517,330
58,3401,84
41,572,419
31,2915,211
54,2749,341
32,393,169
68,250,360
28,59,330
30,363,165
47,8118,326
28,282,329
27,1235,191
47,152,193
43,128,71
29,307,216
32,329,321
34,2467,368
31,997,256
50,1558,294
32,4471,197
33,390,161
29,323,118
29,222,197
44,1617,56
29,246,269
43,177,124
27,1088,201
35,483,115
26,2170,317
36,1291,298
51,1096,138
59,2735,213
56,151,128
31,1489,678
34,0,251
34,883,166
33,483,280
29,120,197
34,-75,151
32,507,362
56,0,996
38,902,650
39,118,906
48,1266,45
26,159,589
31,640,92
54,2156,261
40,0,561
56,5496,330
65,1153,224
50,2442,145
32,2360,152
59,2921,251
59,44134,117
64,1176,104
30,1013,24
41,201,157
31,757,343
27,32,239
27,924,84
48,3,69
26,23494,136
48,-92,1393
59,514,261
54,1303,1635
44,6178,213
31,-106,258
52,3016,142
51,2814,178
32,320,22
33,-266,16
32,357,133
33,546,54
45,19706,419
51,377,143
52,199,373
41,0,858
35,1891,188
58,835,296
34,427,192
52,1785,168
38,325,14
28,3463,64
53,751,1528
41,2081,53
31,124,343
28,2700,337
26,450,542
49,1403,124
29,877,166
28,122,155
36,587,248
28,679,406
38,1369,841
34,1295,246
39,710,14
37,1116,18
39,661,84
33,1724,252
32,-515,19
52,894,363
32,422,182
55,964,66
34,520,22
46,-319,80
26,-168,246
30,409,31
32,1844,158
44,764,224
38,384,387
30,490,82
42,58,428
30,151,276
29,300,125
33,1883,121
31,845,148
31,1214,39
32,5874,298
36,102,306
48,312,369
36,13,150
34,563,150
60,758,282
56,350,83
30,72,86
29,559,143
29,18,206
36,254,303
36,1582,26
51,605,91
29,1288,266
32,0,446
34,1190,18
29,1606,17
42,2398,144
39,295,254
42,440,13
27,1,65
38,655,389
32,1215,211
46,863,67
34,261,88
46,677,425
60,3461,128
52,0,790
38,1324,178
39,-114,372
36,221,225
27,551,565
54,258,294
69,2713,32
43,5082,99
34,425,289
31,1331,182
24,172,114
38,613,239
44,497,321
27,-401,205
28,3026,124
48,11371,109
54,175,94
36,618,280
36,219,22
27,1,10
26,184,110
54,1154,125
27,0,392
26,174,222
32,13565,613
32,703,489
31,-120,100
34,99,264
32,520,443
50,458,184
33,289,515
29,1028,667
43,473,148
62,3685,181
52,411,180
44,3850,130
27,127,449
39,30,265
42,-97,216
54,541,237
26,2353,498
28,642,481
37,80,248
47,-346,137
59,282,301
37,1050,586
26,119,247
34,586,43
41,0,475
30,732,1404
28,525,176
36,1177,50
37,1472,126
40,1308,1776
34,651,351
32,272,188
58,629,193
59,705,537
34,823,178
33,901,18
59,1089,264
48,2,165
58,0,702
49,780,354
40,-78,2053
56,2366,538
54,1460,341
29,655,225
36,58,24
42,400,198
33,14889,22
48,460,91
58,1387,140
32,41,251
42,725,124
53,483,288
56,802,258
60,305,137
57,192,119
44,284,167
43,-45,140
28,67,20
56,284,124
49,298,392
41,-78,69
30,113,230
27,16,54
59,1866,288
50,103,109
47,3188,426
30,62,678
57,2610,258
33,191,678
45,1199,221
40,502,267
51,5885,134
55,-53,225
31,777,245
46,1547,401
28,2000,226
53,-211,195
33,640,439
41,-89,195
26,4751,231
26,1837,417
46,4007,380
55,781,112
54,1178,41
55,-350,87
30,179,8
45,366,235
57,113,191
